loan_id,origination_date,state,loan_type,loan_amount,interest_rate,loan_term_months,credit_score,annual_income,dti_ratio,borrower_segment,delinquency_status,days_past_due,loss_given_default,prob_of_default,origination_year,origination_quarter,is_default,is_delinquent,model_pd,risk_band
LN000554,2020-10-29,MI,Personal,8661,0.0266,48,819,75466,0.284,Prime,Current,0,0,0.0055,2020,2020Q4,0,0,0.2148,High
LN000555,2022-06-04,PA,Auto,16913,0.03,60,814,60648,0.278,Near-Prime,Current,1,0,0.0054,2022,2022Q2,0,0,0.1527,High
LN000556,2019-02-19,PA,Student,25927,0.0204,120,824,53112,0.277,Near-Prime,Current,0,0,0.0142,2019,2019Q1,0,0,0.1732,High
LN000557,2021-08-21,IN,Mortgage,204649,0.0135,360,845,130375,0.168,Prime,Current,0,0,0.0076,2021,2021Q3,0,0,0.1412,Medium
LN000558,2024-01-10,AZ,Auto,35866,0.0259,60,800,81136,0.243,Prime,Current,0,0,0.0084,2024,2024Q1,0,0,0.2329,High
LN000559,2020-10-06,SC,Credit Card,10364,0.1323,0,313,61103,0.17,Deep Subprime,30-59 DPD,49,0,0.2424,2020,2020Q4,0,1,0.9031,Critical
LN000560,2020-06-09,FL,Personal,18386,0.0252,48,815,34225,0.236,Near-Prime,Current,3,0,0.0084,2020,2020Q2,0,0,0.2192,High
LN000561,2023-03-31,VA,Student,45727,0.041,120,778,63596,0.066,Near-Prime,Current,1,0,0.027,2023,2023Q1,0,0,0.2392,High
LN000562,2023-04-05,NJ,Personal,10109,0.0401,48,732,39080,0.149,Near-Prime,Current,0,0,0.0542,2023,2023Q2,0,0,0.3133,Critical
LN000563,2022-08-08,IL,Student,31998,0.0952,120,517,26200,0.285,Deep Subprime,Default,182,26357,0.2565,2022,2022Q3,1,1,0.7565,Critical
LN000564,2023-08-24,OH,Small Business,53944,0.0444,84,754,48858,0.246,Near-Prime,Current,3,0,0.0269,2023,2023Q3,0,0,0.2966,High
LN000565,2023-09-13,NY,Mortgage,496865,0.0509,360,697,50393,0.338,Near-Prime,Current,0,0,0.0609,2023,2023Q3,0,0,0.3898,Critical
LN000566,2023-11-23,TX,Mortgage,553098,0.0456,360,685,100193,0.39,Near-Prime,Current,0,0,0.0627,2023,2023Q4,0,0,0.3715,Critical
LN000567,2023-03-23,FL,Auto,27952,0.0332,60,765,97416,0.124,Prime,Current,0,0,0.0211,2023,2023Q1,0,0,0.2651,High
LN000568,2020-04-13,CA,Personal,9309,0.0244,48,845,83666,0.052,Prime,Current,0,0,0.0164,2020,2020Q2,0,0,0.198,High
LN000569,2019-12-16,AZ,Mortgage,392380,0.0239,360,824,57301,0.405,Near-Prime,Current,2,0,0.009,2019,2019Q4,0,0,0.2019,High
LN000570,2021-09-04,WA,Mortgage,375633,0.0568,360,700,57696,0.395,Near-Prime,Current,0,0,0.0848,2021,2021Q3,0,0,0.3407,Critical
LN000571,2022-12-18,NM,Mortgage,284003,0.0526,360,691,79036,0.288,Near-Prime,Current,0,0,0.0592,2022,2022Q4,0,0,0.3488,Critical
LN000572,2023-05-06,IN,Credit Card,4717,0.0554,0,653,82588,0.309,Subprime,Current,0,0,0.1132,2023,2023Q2,0,0,0.5449,Critical
LN000573,2020-03-06,CA,Personal,9468,0.0525,48,697,71555,0.189,Near-Prime,Current,2,0,0.0811,2020,2020Q1,0,0,0.4146,Critical
LN000574,2020-11-11,CT,Auto,12612,0.1259,60,392,77209,0.441,Deep Subprime,Current,4,0,0.2437,2020,2020Q4,0,0,0.8612,Critical
LN000575,2022-02-05,KY,Mortgage,278528,0.0258,360,805,57876,0.102,Near-Prime,Current,3,0,0.0052,2022,2022Q1,0,0,0.1909,High
LN000576,2020-12-09,PA,Mortgage,285221,0.0379,360,798,51995,0.139,Near-Prime,Current,2,0,0.017,2020,2020Q4,0,0,0.1841,High
LN000577,2020-05-14,NJ,Mortgage,468383,0.0857,360,598,19728,0.387,Subprime,Current,0,0,0.143,2020,2020Q2,0,0,0.701,Critical
LN000578,2020-11-16,ME,Mortgage,324466,0.0434,360,718,50512,0.203,Near-Prime,Current,0,0,0.0682,2020,2020Q4,0,0,0.3251,Critical
LN000579,2024-10-15,NC,Small Business,68709,0.0457,84,688,41718,0.237,Near-Prime,Current,0,0,0.048,2024,2024Q4,0,0,0.4231,Critical
LN000580,2019-02-04,IA,Credit Card,4267,0.047,0,697,62864,0.313,Near-Prime,Current,0,0,0.0787,2019,2019Q1,0,0,0.3726,Critical
LN000581,2024-02-15,CA,Mortgage,279144,0.0781,360,550,42694,0.264,Deep Subprime,Current,4,0,0.2261,2024,2024Q1,0,0,0.6529,Critical
LN000582,2020-11-27,TX,Mortgage,430887,0.0171,360,847,64128,0.4,Near-Prime,Current,0,0,0.0106,2020,2020Q4,0,0,0.1334,Medium
LN000583,2024-12-04,PA,Mortgage,114806,0.0766,360,584,23569,0.237,Subprime,30-59 DPD,43,0,0.1343,2024,2024Q4,0,1,0.6376,Critical
LN000584,2024-11-16,NJ,Auto,25267,0.1005,60,422,36978,0.531,Deep Subprime,Current,0,0,0.2643,2024,2024Q4,0,0,0.8026,Critical
LN000585,2020-05-29,MN,Mortgage,111749,0.1168,360,388,41874,0.189,Deep Subprime,Default,181,92177,0.2637,2020,2020Q2,1,1,0.8381,Critical
LN000586,2024-01-14,DE,Mortgage,115454,0.04,360,766,35419,0.118,Near-Prime,Current,0,0,0.014,2024,2024Q1,0,0,0.2566,High
LN000587,2021-12-29,IL,Mortgage,87885,0.0732,360,598,284633,0.1,Subprime,Current,0,0,0.131,2021,2021Q4,0,0,0.5117,Critical
LN000588,2020-12-21,CA,Student,79008,0.0862,120,552,21706,0.287,Deep Subprime,Current,2,0,0.2553,2020,2020Q4,0,0,0.7173,Critical
LN000589,2020-06-14,CO,Personal,9569,0.0593,48,674,83926,0.327,Near-Prime,Current,0,0,0.0614,2020,2020Q2,0,0,0.4619,Critical
LN000590,2024-09-15,NJ,Personal,15432,0.0463,48,760,98519,0.324,Prime,Current,0,0,0.015,2024,2024Q3,0,0,0.3059,Critical
LN000591,2020-07-24,TX,Mortgage,409090,0.1207,360,353,48014,0.103,Deep Subprime,Current,0,0,0.2808,2020,2020Q3,0,0,0.875,Critical
LN000592,2020-11-18,GA,Small Business,172640,0.0679,84,679,70686,0.09,Near-Prime,Current,4,0,0.0763,2020,2020Q4,0,0,0.4989,Critical
LN000593,2019-01-04,IN,Credit Card,11248,0.0395,0,737,81245,0.133,Near-Prime,Current,0,0,0.0863,2019,2019Q1,0,0,0.2835,High
LN000594,2021-05-22,MD,Mortgage,479706,0.0663,360,606,64076,0.569,Subprime,Current,4,0,0.1642,2021,2021Q2,0,0,0.672,Critical
LN000595,2020-10-11,GA,Mortgage,332363,0.0553,360,679,24765,0.348,Near-Prime,Current,0,0,0.0709,2020,2020Q4,0,0,0.4469,Critical
LN000596,2022-11-24,NY,Auto,66883,0.1069,60,442,73390,0.486,Deep Subprime,Current,2,0,0.2446,2022,2022Q4,0,0,0.7715,Critical
LN000597,2021-03-23,NH,Mortgage,316244,0.1338,360,318,97301,0.185,Deep Subprime,30-59 DPD,40,0,0.2286,2021,2021Q1,0,1,0.9035,Critical
LN000598,2022-04-30,WA,Auto,29414,0.0595,60,693,168015,0.131,Near-Prime,60-89 DPD,74,0,0.0747,2022,2022Q2,0,1,0.2692,High
LN000599,2024-02-22,IL,Auto,21254,0.0739,60,644,30053,0.195,Subprime,90+ DPD,108,0,0.1695,2024,2024Q1,0,1,0.591,Critical
LN000600,2021-01-20,FL,Auto,36379,0.1018,60,470,54931,0.453,Deep Subprime,Current,0,0,0.2414,2021,2021Q1,0,0,0.7677,Critical
LN000601,2020-03-23,IN,Mortgage,137421,0.0653,360,678,59030,0.401,Near-Prime,Current,0,0,0.0576,2020,2020Q1,0,0,0.404,Critical
LN000602,2022-11-01,FL,Auto,16825,0.0257,60,849,56964,0.51,Subprime,Current,0,0,0.0163,2022,2022Q4,0,0,0.2091,High
LN000603,2020-02-01,TX,Credit Card,10627,0.0317,0,747,25932,0.405,Near-Prime,Current,0,0,0.027,2020,2020Q1,0,0,0.2471,High
LN000604,2022-05-04,NC,Mortgage,195689,0.0422,360,759,103879,0.431,Subprime,30-59 DPD,47,0,0.0338,2022,2022Q2,0,1,0.3005,Critical
LN000605,2023-04-26,NY,Personal,16001,0.01,48,848,98557,0.331,Prime,Current,4,0,0.0171,2023,2023Q2,0,0,0.1545,High
LN000606,2021-10-13,VA,Mortgage,287974,0.0257,360,848,72280,0.274,Prime,Current,0,0,0.0047,2021,2021Q4,0,0,0.1431,Medium
LN000607,2024-08-03,TX,Mortgage,350382,0.0397,360,770,48400,0.411,Near-Prime,Current,0,0,0.034,2024,2024Q3,0,0,0.2359,High
LN000608,2021-11-15,WA,Auto,50081,0.0366,60,794,53757,0.19,Near-Prime,Current,0,0,0.0155,2021,2021Q4,0,0,0.1686,High
LN000609,2020-03-12,FL,Mortgage,350359,0.0491,360,679,51886,0.124,Near-Prime,Current,0,0,0.0532,2020,2020Q1,0,0,0.4193,Critical
LN000610,2021-11-21,CA,Mortgage,532005,0.0681,360,636,29869,0.346,Subprime,Current,4,0,0.1389,2021,2021Q4,0,0,0.6738,Critical
LN000611,2024-07-04,TX,Mortgage,435631,0.0401,360,761,85003,0.174,Prime,Current,0,0,0.0346,2024,2024Q3,0,0,0.2734,High
LN000612,2021-09-28,MS,Auto,27962,0.0189,60,840,60593,0.163,Near-Prime,Current,1,0,0.0131,2021,2021Q3,0,0,0.1323,Medium
LN000613,2020-06-04,OR,Personal,15047,0.0499,48,715,84402,0.211,Near-Prime,Current,2,0,0.0837,2020,2020Q2,0,0,0.3173,Critical
LN000614,2020-11-06,FL,Mortgage,198456,0.033,360,768,68146,0.204,Near-Prime,Current,0,0,0.0155,2020,2020Q4,0,0,0.2365,High
LN000615,2022-01-09,MD,Personal,9823,0.0418,48,733,36217,0.373,Near-Prime,Current,0,0,0.0503,2022,2022Q1,0,0,0.3411,Critical
LN000616,2024-04-25,VA,Mortgage,279436,0.0513,360,724,37697,0.195,Near-Prime,Current,1,0,0.0558,2024,2024Q2,0,0,0.2946,High
LN000617,2020-10-14,NH,Auto,39216,0.0442,60,732,115480,0.206,Near-Prime,Current,4,0,0.0716,2020,2020Q4,0,0,0.2445,High
LN000618,2021-04-18,IL,Auto,22590,0.0558,60,687,79210,0.347,Near-Prime,Current,1,0,0.0887,2021,2021Q2,0,0,0.3735,Critical
LN000619,2020-09-28,AZ,Personal,22326,0.0456,48,730,49509,0.381,Near-Prime,Current,0,0,0.0457,2020,2020Q3,0,0,0.3729,Critical
LN000620,2020-12-13,CA,Credit Card,7936,0.0427,0,751,79236,0.395,Near-Prime,Current,0,0,0.0226,2020,2020Q4,0,0,0.298,High
LN000621,2023-01-01,IL,Small Business,216762,0.0228,84,838,38727,0.272,Near-Prime,Current,0,0,0.0072,2023,2023Q1,0,0,0.2225,High
LN000622,2020-10-13,WV,Mortgage,259776,0.0183,360,807,103037,0.493,Subprime,Current,0,0,0.0148,2020,2020Q4,0,0,0.1853,High
LN000623,2023-12-16,NC,Small Business,59013,0.0604,84,638,30370,0.087,Subprime,90+ DPD,108,0,0.1775,2023,2023Q4,0,1,0.6142,Critical
LN000624,2023-08-12,NY,Mortgage,87541,0.0275,360,800,66064,0.193,Near-Prime,Current,2,0,0.0087,2023,2023Q3,0,0,0.1574,High
LN000625,2022-12-23,TX,Credit Card,5620,0.0344,0,737,55922,0.078,Near-Prime,Current,0,0,0.053,2022,2022Q4,0,0,0.246,High
LN000626,2019-01-06,MA,Mortgage,510729,0.0437,360,739,60264,0.228,Near-Prime,Current,0,0,0.0505,2019,2019Q1,0,0,0.3243,Critical
LN000627,2024-11-18,WA,Mortgage,81090,0.0277,360,793,82915,0.133,Prime,Current,0,0,0.0183,2024,2024Q4,0,0,0.169,High
LN000628,2022-11-27,IL,Mortgage,107450,0.0437,360,714,98767,0.512,Subprime,Current,0,0,0.0509,2022,2022Q4,0,0,0.3843,Critical
LN000629,2020-08-13,NM,Mortgage,268416,0.1131,360,363,48723,0.549,Deep Subprime,Current,0,0,0.205,2020,2020Q3,0,0,0.8676,Critical
LN000630,2023-09-15,CA,Personal,10777,0.0445,48,723,22121,0.249,Near-Prime,Default,183,8202,0.0459,2023,2023Q3,1,1,0.3948,Critical
LN000631,2023-11-24,NY,Small Business,63095,0.0331,84,793,25377,0.626,Subprime,Current,0,0,0.029,2023,2023Q4,0,0,0.3278,Critical
LN000632,2023-12-05,NV,Auto,29742,0.0443,60,736,49463,0.421,Near-Prime,Current,3,0,0.0726,2023,2023Q4,0,0,0.2728,High
LN000633,2023-04-09,NY,Personal,9635,0.0393,48,772,60909,0.133,Near-Prime,Current,1,0,0.0243,2023,2023Q2,0,0,0.2444,High
LN000634,2019-12-12,FL,Personal,9885,0.0311,48,786,72233,0.484,Subprime,Current,4,0,0.0224,2019,2019Q4,0,0,0.3256,Critical
LN000635,2020-12-04,NC,Mortgage,232803,0.0474,360,742,65884,0.268,Near-Prime,Current,3,0,0.0358,2020,2020Q4,0,0,0.2682,High
LN000636,2024-06-28,SC,Mortgage,399203,0.0331,360,803,93456,0.508,Subprime,Current,1,0,0.0061,2024,2024Q2,0,0,0.2513,High
LN000637,2021-02-21,CA,Mortgage,295059,0.0558,360,674,147385,0.223,Near-Prime,Current,3,0,0.0675,2021,2021Q1,0,0,0.3978,Critical
LN000638,2022-12-15,KS,Mortgage,254632,0.0741,360,587,62825,0.224,Subprime,Current,0,0,0.1722,2022,2022Q4,0,0,0.6712,Critical
LN000639,2024-02-19,CO,Mortgage,178722,0.054,360,734,71713,0.517,Subprime,Current,0,0,0.0696,2024,2024Q1,0,0,0.4184,Critical
LN000640,2021-01-16,TX,Mortgage,188383,0.0415,360,736,40838,0.115,Near-Prime,Current,4,0,0.0571,2021,2021Q1,0,0,0.2431,High
LN000641,2023-10-09,TN,Mortgage,310474,0.0444,360,775,61539,0.308,Near-Prime,Current,0,0,0.0357,2023,2023Q4,0,0,0.2219,High
LN000642,2023-10-04,IL,Mortgage,229099,0.0884,360,543,66398,0.198,Deep Subprime,Current,0,0,0.2198,2023,2023Q4,0,0,0.6379,Critical
LN000643,2020-12-04,IL,Small Business,126672,0.0417,84,726,64666,0.196,Near-Prime,Current,1,0,0.0765,2020,2020Q4,0,0,0.3675,Critical
LN000644,2019-01-20,MD,Mortgage,149045,0.0428,360,741,41136,0.329,Near-Prime,Current,2,0,0.0344,2019,2019Q1,0,0,0.2707,High
LN000645,2024-11-12,WV,Auto,15473,0.0338,60,772,65021,0.135,Near-Prime,Current,0,0,0.0316,2024,2024Q4,0,0,0.1817,High
LN000646,2021-02-20,TX,Auto,23398,0.0333,60,768,62684,0.503,Subprime,Current,0,0,0.0338,2021,2021Q1,0,0,0.2615,High
LN000647,2021-09-24,PA,Auto,47569,0.0304,60,799,70150,0.237,Prime,Current,2,0,0.0333,2021,2021Q3,0,0,0.1908,High
LN000648,2024-06-30,OH,Mortgage,496405,0.0268,360,799,49007,0.499,Subprime,Current,0,0,0.0265,2024,2024Q2,0,0,0.2879,High
LN000649,2023-05-09,IL,Mortgage,412061,0.0379,360,745,60201,0.178,Near-Prime,Current,0,0,0.0177,2023,2023Q2,0,0,0.3085,Critical
LN000650,2019-03-05,IL,Mortgage,222628,0.0521,360,699,177825,0.551,Subprime,60-89 DPD,78,0,0.0501,2019,2019Q1,0,1,0.3988,Critical
LN000651,2019-02-22,CA,Mortgage,209374,0.0289,360,831,61528,0.31,Near-Prime,Current,3,0,0.0168,2019,2019Q1,0,0,0.1734,High
LN000652,2021-04-13,AZ,Mortgage,196786,0.0364,360,763,102281,0.508,Subprime,Current,2,0,0.028,2021,2021Q2,0,0,0.3279,Critical
LN000653,2023-04-08,PA,Auto,16709,0.0655,60,639,122117,0.153,Subprime,Current,0,0,0.1193,2023,2023Q2,0,0,0.4843,Critical
LN000654,2023-05-04,TX,Personal,15187,0.0716,48,610,28961,0.436,Subprime,Current,0,0,0.1785,2023,2023Q2,0,0,0.6423,Critical
LN000655,2019-10-11,MN,Auto,28333,0.0325,60,769,54193,0.182,Near-Prime,Current,0,0,0.0345,2019,2019Q4,0,0,0.2135,High
LN000656,2021-08-29,CO,Auto,61870,0.0291,60,838,55436,0.376,Near-Prime,Current,0,0,0.0134,2021,2021Q3,0,0,0.1729,High
LN000657,2020-10-22,OH,Mortgage,219177,0.0618,360,643,163913,0.391,Subprime,Current,0,0,0.1555,2020,2020Q4,0,0,0.4673,Critical
LN000658,2022-07-30,NY,Student,45500,0.1311,120,308,153505,0.232,Deep Subprime,Default,179,29434,0.2754,2022,2022Q3,1,1,0.9143,Critical
LN000659,2022-02-02,WA,Mortgage,208426,0.027,360,846,28945,0.265,Near-Prime,Current,0,0,0.0058,2022,2022Q1,0,0,0.1269,Medium
LN000660,2024-07-08,NY,Personal,27479,0.0303,48,809,36210,0.22,Near-Prime,Current,1,0,0.0142,2024,2024Q3,0,0,0.206,High
LN000661,2019-07-12,FL,Personal,14278,0.0757,48,608,110493,0.353,Subprime,60-89 DPD,76,0,0.1323,2019,2019Q3,0,1,0.6642,Critical
LN000662,2022-11-10,IN,Auto,33212,0.0483,60,693,46110,0.372,Near-Prime,Current,2,0,0.0503,2022,2022Q4,0,0,0.3711,Critical
LN000663,2020-06-26,CA,Mortgage,244463,0.0415,360,793,82804,0.176,Prime,Current,0,0,0.0347,2020,2020Q2,0,0,0.2567,High
LN000664,2023-03-17,CA,Auto,17524,0.0457,60,698,53665,0.38,Near-Prime,Current,0,0,0.0521,2023,2023Q1,0,0,0.3753,Critical
LN000665,2022-10-24,CA,Mortgage,327701,0.0269,360,836,35045,0.363,Near-Prime,Current,0,0,0.0113,2022,2022Q4,0,0,0.1952,High
LN000666,2019-12-08,TX,Mortgage,292271,0.0825,360,570,114948,0.144,Deep Subprime,Current,0,0,0.2153,2019,2019Q4,0,0,0.4991,Critical
LN000667,2023-12-22,CA,Mortgage,277713,0.0877,360,526,41626,0.209,Deep Subprime,Current,4,0,0.2071,2023,2023Q4,0,0,0.6982,Critical
LN000668,2024-08-30,ND,Mortgage,123355,0.0693,360,637,56115,0.416,Subprime,Current,0,0,0.1141,2024,2024Q3,0,0,0.5535,Critical
LN000669,2020-06-24,NY,Auto,19014,0.0579,60,636,33952,0.178,Subprime,Current,0,0,0.1179,2020,2020Q2,0,0,0.5195,Critical
LN000670,2021-10-16,TX,Student,64658,0.1287,120,336,34361,0.393,Deep Subprime,Current,0,0,0.2136,2021,2021Q4,0,0,0.9132,Critical
LN000671,2022-03-08,FL,Mortgage,354607,0.1292,360,354,61671,0.418,Deep Subprime,Default,184,235354,0.2463,2022,2022Q1,1,1,0.9081,Critical
LN000672,2021-12-14,MS,Small Business,189169,0.0482,84,742,37207,0.325,Near-Prime,Current,4,0,0.0217,2021,2021Q4,0,0,0.3642,Critical
LN000673,2020-06-09,NC,Credit Card,6773,0.0693,0,637,127230,0.194,Subprime,Current,0,0,0.1689,2020,2020Q2,0,0,0.5352,Critical
LN000674,2020-12-04,IL,Credit Card,15494,0.0192,0,802,84498,0.298,Prime,Current,3,0,0.0132,2020,2020Q4,0,0,0.2177,High
LN000675,2022-11-01,OK,Student,54396,0.0613,120,674,89031,0.213,Near-Prime,Current,0,0,0.0796,2022,2022Q4,0,0,0.4314,Critical
LN000676,2023-10-12,IL,Mortgage,343082,0.0394,360,764,51717,0.198,Near-Prime,Current,3,0,0.0156,2023,2023Q4,0,0,0.2774,High
LN000677,2020-06-07,NY,Mortgage,535655,0.0763,360,616,52435,0.186,Subprime,Current,0,0,0.1306,2020,2020Q2,0,0,0.6445,Critical
LN000678,2020-12-21,FL,Auto,25743,0.0758,60,585,74745,0.219,Subprime,90+ DPD,114,0,0.1317,2020,2020Q4,0,1,0.6646,Critical
LN000679,2024-02-01,IL,Auto,36583,0.0289,60,763,15489,0.244,Near-Prime,30-59 DPD,45,0,0.0335,2024,2024Q1,0,1,0.258,High
LN000680,2022-03-08,NY,Student,19916,0.0315,120,795,47683,0.277,Near-Prime,Current,0,0,0.02,2022,2022Q1,0,0,0.2292,High
LN000681,2024-05-26,AZ,Credit Card,4595,0.0274,0,780,24095,0.319,Near-Prime,Current,0,0,0.0199,2024,2024Q2,0,0,0.268,High
LN000682,2020-07-29,NY,Auto,23989,0.0319,60,798,67081,0.196,Near-Prime,Current,3,0,0.0328,2020,2020Q3,0,0,0.167,High
LN000683,2024-10-19,MI,Mortgage,479998,0.0349,360,755,33580,0.5,Subprime,Current,4,0,0.0155,2024,2024Q4,0,0,0.3944,Critical
LN000684,2019-04-12,CA,Mortgage,135771,0.0635,360,676,56361,0.488,Subprime,30-59 DPD,41,0,0.0713,2019,2019Q2,0,1,0.5151,Critical
LN000685,2020-06-22,TX,Mortgage,332097,0.0239,360,834,38419,0.53,Subprime,Current,1,0,0.0162,2020,2020Q2,0,0,0.2009,High
LN000686,2020-05-07,IL,Auto,7973,0.0243,60,781,122240,0.615,Subprime,Charged-Off,369,5776,0.0145,2020,2020Q2,1,1,0.2549,High
LN000687,2022-12-15,MS,Auto,17674,0.0333,60,819,185452,0.616,Subprime,Current,0,0,0.0076,2022,2022Q4,0,0,0.1907,High
LN000688,2022-03-12,IL,Student,36858,0.0431,120,796,94698,0.166,Prime,Current,0,0,0.0251,2022,2022Q1,0,0,0.2912,High
LN000689,2020-07-23,WA,Auto,30561,0.1151,60,383,97390,0.355,Deep Subprime,Current,3,0,0.22,2020,2020Q3,0,0,0.808,Critical
LN000690,2019-06-20,FL,Small Business,37834,0.0425,84,713,58611,0.176,Near-Prime,30-59 DPD,47,0,0.0828,2019,2019Q2,0,1,0.3815,Critical
LN000691,2022-11-10,TX,Personal,29690,0.0259,48,793,43736,0.169,Near-Prime,Current,0,0,0.0248,2022,2022Q4,0,0,0.1985,High
LN000692,2019-06-18,CA,Student,36692,0.0296,120,754,22843,0.332,Near-Prime,Current,0,0,0.0242,2019,2019Q2,0,0,0.3364,Critical
LN000693,2022-05-14,NY,Mortgage,322959,0.0346,360,792,65575,0.112,Near-Prime,Current,0,0,0.0157,2022,2022Q2,0,0,0.1954,High
LN000694,2020-06-22,TX,Student,19001,0.0304,120,784,51505,0.271,Near-Prime,Current,4,0,0.0186,2020,2020Q2,0,0,0.2215,High
LN000695,2024-02-20,TX,Personal,10066,0.0564,48,660,66981,0.311,Subprime,Current,1,0,0.1637,2024,2024Q1,0,0,0.5142,Critical
LN000696,2022-07-08,MO,Mortgage,633832,0.0606,360,650,41964,0.395,Subprime,Current,0,0,0.129,2022,2022Q3,0,0,0.622,Critical
LN000697,2020-09-01,CA,Mortgage,166845,0.1032,360,488,28404,0.356,Deep Subprime,30-59 DPD,44,0,0.2378,2020,2020Q3,0,1,0.7553,Critical
LN000698,2020-08-18,MI,Small Business,90626,0.0415,84,740,33542,0.213,Near-Prime,Current,0,0,0.0202,2020,2020Q3,0,0,0.3389,Critical
LN000699,2023-10-26,IL,Mortgage,187192,0.035,360,767,128776,0.087,Prime,Current,0,0,0.0265,2023,2023Q4,0,0,0.2456,High
LN000700,2024-07-15,GA,Auto,15817,0.0448,60,708,157576,0.428,Near-Prime,Current,0,0,0.079,2024,2024Q3,0,0,0.3078,Critical
LN000701,2022-08-27,MI,Mortgage,296952,0.0451,360,742,27286,0.127,Near-Prime,Current,0,0,0.0171,2022,2022Q3,0,0,0.2996,High
LN000702,2019-07-10,NY,Personal,13979,0.0931,48,481,42821,0.281,Deep Subprime,60-89 DPD,79,0,0.2289,2019,2019Q3,0,1,0.7363,Critical
LN000703,2022-10-17,NY,Student,30600,0.0879,120,517,25004,0.105,Deep Subprime,30-59 DPD,44,0,0.2517,2022,2022Q4,0,1,0.7083,Critical
LN000704,2024-02-17,IN,Mortgage,497860,0.0418,360,772,61736,0.243,Near-Prime,Current,2,0,0.0172,2024,2024Q1,0,0,0.2931,High
LN000705,2022-04-20,OR,Auto,22914,0.0436,60,705,62542,0.214,Near-Prime,Current,0,0,0.0709,2022,2022Q2,0,0,0.291,High
LN000706,2019-12-01,TX,Credit Card,15221,0.0298,0,762,56505,0.421,Near-Prime,Current,0,0,0.0216,2019,2019Q4,0,0,0.215,High
LN000707,2020-02-12,CA,Student,40579,0.0195,120,838,46543,0.176,Near-Prime,Current,0,0,0.0138,2020,2020Q1,0,0,0.2028,High
LN000708,2023-01-26,UT,Small Business,74964,0.025,84,823,67682,0.262,Near-Prime,Current,0,0,0.0172,2023,2023Q1,0,0,0.1744,High
LN000709,2019-11-30,NY,Auto,9766,0.0663,60,640,82918,0.396,Subprime,Current,4,0,0.1399,2019,2019Q4,0,0,0.5075,Critical
LN000710,2020-06-18,MI,Mortgage,105072,0.0568,360,673,84702,0.21,Near-Prime,Current,3,0,0.0583,2020,2020Q2,0,0,0.3585,Critical
LN000711,2020-07-19,NY,Auto,38138,0.0417,60,748,110194,0.562,Subprime,60-89 DPD,73,0,0.0207,2020,2020Q3,0,1,0.2981,High
LN000712,2020-11-15,TX,Personal,13551,0.0504,48,744,50284,0.303,Near-Prime,Current,2,0,0.0313,2020,2020Q4,0,0,0.2841,High
LN000713,2021-07-28,NJ,Mortgage,131307,0.0397,360,768,44682,0.13,Near-Prime,Current,0,0,0.0352,2021,2021Q3,0,0,0.2121,High
LN000714,2019-08-23,NC,Mortgage,276238,0.0652,360,627,96413,0.169,Subprime,Current,0,0,0.1561,2019,2019Q3,0,0,0.5485,Critical
LN000715,2022-07-02,TX,Mortgage,166346,0.0685,360,619,45204,0.398,Subprime,Current,0,0,0.1371,2022,2022Q3,0,0,0.5575,Critical
LN000716,2020-04-25,OH,Auto,26496,0.0295,60,799,53810,0.197,Near-Prime,Current,2,0,0.0315,2020,2020Q2,0,0,0.1666,High
LN000717,2020-12-15,CO,Student,26831,0.0387,120,780,45532,0.139,Near-Prime,Current,0,0,0.0349,2020,2020Q4,0,0,0.2955,High
LN000718,2022-06-13,NJ,Mortgage,187072,0.052,360,731,139950,0.268,Near-Prime,Current,0,0,0.0773,2022,2022Q2,0,0,0.2521,High
LN000719,2024-06-14,CA,Personal,13466,0.1298,48,328,80212,0.478,Deep Subprime,90+ DPD,105,0,0.2863,2024,2024Q2,0,1,0.9291,Critical
LN000720,2023-07-18,NC,Small Business,51873,0.0264,84,790,33953,0.127,Near-Prime,Current,4,0,0.0192,2023,2023Q3,0,0,0.2392,High
LN000721,2021-12-23,MA,Mortgage,291980,0.0724,360,630,59833,0.143,Subprime,Current,2,0,0.176,2021,2021Q4,0,0,0.5983,Critical
LN000722,2021-05-29,CO,Personal,16418,0.0644,48,619,73322,0.411,Subprime,Current,4,0,0.1587,2021,2021Q2,0,0,0.6602,Critical
LN000723,2023-03-25,VA,Credit Card,8794,0.0617,0,655,34149,0.08,Subprime,Current,0,0,0.1599,2023,2023Q1,0,0,0.5058,Critical
LN000724,2021-05-11,TX,Credit Card,5510,0.0428,0,679,71478,0.272,Near-Prime,Current,0,0,0.0528,2021,2021Q2,0,0,0.3352,Critical
LN000725,2022-12-21,TN,Mortgage,281063,0.0326,360,774,55522,0.358,Near-Prime,Current,0,0,0.0179,2022,2022Q4,0,0,0.2063,High
LN000726,2022-01-22,AZ,Mortgage,396807,0.0526,360,713,32448,0.29,Near-Prime,Current,0,0,0.0668,2022,2022Q1,0,0,0.4115,Critical
LN000727,2024-04-10,CA,Mortgage,332229,0.1142,360,420,30532,0.219,Deep Subprime,Current,0,0,0.2445,2024,2024Q2,0,0,0.8598,Critical
LN000728,2021-09-20,IL,Personal,8144,0.1225,48,342,118707,0.226,Deep Subprime,30-59 DPD,45,0,0.2135,2021,2021Q3,0,1,0.8995,Critical
